OrderID,InventoryID,SupplierID,SupplyID,WarehouseID,Quantity,UnitPrice,TotalInvoice,OrderDate,Unscheduled,Priority,DeliveryDate,LateDelivery,ExpectedDeliveryDate
3874,116,10,17,4,1,977.5,977.5,2024-06-20,0,8,,0,2024-07-06
3875,116,6,17,4,2,977.5,1955.0,2024-06-29,0,8,,0,2024-07-19
3876,116,10,17,4,2,977.5,1955.0,2024-06-25,0,3,,0,2024-07-11
3877,116,6,17,4,1,977.5,977.5,2024-06-15,0,1,2024-06-26,0,2024-07-05
3878,116,6,17,4,1,977.5,977.5,2024-06-14,0,7,2024-07-02,0,2024-07-04
3879,116,6,17,4,2,977.5,1955.0,2024-06-06,0,2,2024-06-14,0,2024-06-26
3880,116,1,17,4,2,977.5,1955.0,2024-06-21,0,2,2024-07-02,0,2024-07-04
3881,116,8,17,4,1,977.5,977.5,2024-06-28,0,6,,0,2024-07-09
3882,116,8,17,4,1,977.5,977.5,2024-07-03,0,2,,0,2024-07-14
3883,116,8,17,4,1,977.5,977.5,2024-06-19,0,2,2024-06-24,0,2024-06-30
3884,116,10,17,4,1,977.5,977.5,2024-06-05,0,4,2024-06-20,0,2024-06-21
3885,116,10,17,4,1,977.5,977.5,2024-06-14,1,1,2024-06-25,0,2024-06-30
3886,116,6,17,4,1,977.5,977.5,2024-06-12,0,7,2024-06-22,0,2024-07-02
3887,116,8,17,4,1,977.5,977.5,2024-06-28,0,2,,0,2024-07-09
3888,116,8,17,4,1,977.5,977.5,2024-06-29,1,1,,0,2024-07-10
3889,116,1,17,4,2,977.5,1955.0,2024-07-02,0,8,,0,2024-07-15
3890,116,1,17,4,3,977.5,2932.5,2024-06-16,0,1,2024-06-29,0,2024-06-29
3891,116,8,17,4,1,977.5,977.5,2024-06-24,0,4,,1,2024-07-05
3892,116,10,17,4,1,977.5,977.5,2024-06-12,0,4,2024-06-23,0,2024-06-28
3893,116,1,17,4,1,977.5,977.5,2024-06-09,0,2,2024-06-21,0,2024-06-22
3894,116,10,17,4,3,977.5,2932.5,2024-06-25,1,2,,0,2024-07-11
3895,116,6,17,4,1,977.5,977.5,2024-06-06,0,7,2024-06-16,0,2024-06-26
3896,116,8,17,4,1,977.5,977.5,2024-06-15,0,4,,1,2024-06-26
3897,116,10,17,4,2,977.5,1955.0,2024-06-19,0,2,,1,2024-07-05
3898,116,10,17,4,1,977.5,977.5,2024-06-05,0,1,,1,2024-06-21
3899,116,6,17,4,1,977.5,977.5,2024-06-24,1,2,,0,2024-07-14
3900,116,1,17,4,1,977.5,977.5,2024-07-04,0,7,,0,2024-07-17
3901,116,6,17,4,2,977.5,1955.0,2024-06-15,0,4,2024-07-05,0,2024-07-05
3902,116,8,17,4,2,977.5,1955.0,2024-06-28,0,4,2024-07-04,0,2024-07-09
3903,116,10,17,4,1,977.5,977.5,2024-06-16,1,7,2024-07-04,1,2024-07-02
3904,116,6,17,4,1,977.5,977.5,2024-06-17,0,7,2024-06-22,0,2024-07-07
3905,116,10,17,4,1,977.5,977.5,2024-06-20,0,2,,0,2024-07-06
3906,116,8,17,4,2,977.5,1955.0,2024-07-02,0,2,,0,2024-07-13
3907,116,10,17,4,3,977.5,2932.5,2024-06-17,0,1,,1,2024-07-03
3908,116,10,17,4,3,977.5,2932.5,2024-06-20,0,8,2024-06-30,0,2024-07-06
3909,116,10,17,4,1,977.5,977.5,2024-06-20,0,2,2024-07-02,0,2024-07-06
3910,116,8,17,4,1,977.5,977.5,2024-06-12,0,2,2024-06-20,0,2024-06-23
3911,117,8,17,5,2,977.5,1955.0,2024-06-30,0,1,2024-07-05,0,2024-07-05
3912,117,8,17,5,1,977.5,977.5,2024-06-14,0,3,,1,2024-06-19
3913,118,10,17,6,1,977.5,977.5,2024-07-04,0,4,,0,2024-10-12
3914,118,1,17,6,6,977.5,5865.0,2024-06-10,0,7,2024-06-16,0,2024-06-27
3915,118,8,17,6,1,977.5,977.5,2024-06-08,1,2,2024-06-16,0,2024-06-16
3916,118,1,17,6,6,977.5,5865.0,2024-06-15,0,3,2024-06-29,0,2024-07-02
3917,118,1,17,6,12,977.5,11730.0,2024-06-10,0,8,2024-06-28,1,2024-06-27
3918,118,10,17,6,3,977.5,2932.5,2024-06-07,1,1,,0,2024-09-15
3919,118,1,17,6,4,977.5,3910.0,2024-06-10,0,2,2024-06-24,0,2024-06-27
3920,118,10,17,6,10,977.5,9775.0,2024-07-02,0,2,,0,2024-10-10
3921,118,1,17,6,9,977.5,8797.5,2024-06-30,0,7,2024-07-05,0,2024-07-17
3922,119,8,17,7,2,977.5,1955.0,2024-06-13,0,6,2024-06-21,0,2024-06-21
3923,119,1,17,7,3,977.5,2932.5,2024-06-05,0,2,2024-06-24,1,2024-06-23
3924,119,1,17,7,3,977.5,2932.5,2024-06-28,0,2,,0,2024-07-16
3925,119,8,17,7,24,977.5,23460.0,2024-06-07,0,1,2024-06-12,0,2024-06-15
3926,119,1,17,7,3,977.5,2932.5,2024-06-09,0,2,2024-06-14,0,2024-06-27
3927,119,6,17,7,1,977.5,977.5,2024-06-18,0,2,,0,2024-09-26
3928,119,10,17,7,1,977.5,977.5,2024-06-09,0,7,2024-06-23,0,2024-06-23
3929,119,8,17,7,23,977.5,22482.5,2024-06-26,1,2,,1,2024-07-04
3930,120,7,18,1,1,230.24,230.24,2024-07-02,0,6,,0,2024-07-21
3931,120,9,18,1,1,230.24,230.24,2024-06-10,0,2,2024-06-21,0,2024-06-26
3932,120,7,18,1,1,230.24,230.24,2024-06-09,1,6,2024-06-17,0,2024-06-28
3933,120,7,18,1,1,230.24,230.24,2024-06-18,0,2,2024-07-02,0,2024-07-07
3934,120,9,18,1,1,230.24,230.24,2024-06-12,0,7,2024-06-17,0,2024-06-28
3935,120,7,18,1,1,230.24,230.24,2024-06-17,0,7,2024-06-26,0,2024-07-06
3936,120,7,18,1,1,230.24,230.24,2024-07-03,0,2,,0,2024-07-22
3937,120,7,18,1,1,230.24,230.24,2024-06-07,0,8,2024-06-15,0,2024-06-26
3938,120,7,18,1,1,230.24,230.24,2024-06-07,0,3,2024-06-23,0,2024-06-26
3939,120,9,18,1,1,230.24,230.24,2024-06-17,0,1,2024-06-25,0,2024-07-03
3940,120,7,18,1,1,230.24,230.24,2024-06-12,0,2,2024-06-25,0,2024-07-01
3941,120,9,18,1,1,230.24,230.24,2024-06-08,0,2,2024-07-01,1,2024-06-24
3942,120,7,18,1,1,230.24,230.24,2024-06-19,1,6,2024-06-25,0,2024-07-08
3943,120,9,18,1,1,230.24,230.24,2024-06-21,1,2,,0,2024-07-07
3944,120,7,18,1,1,230.24,230.24,2024-06-11,0,2,,1,2024-06-30
3945,120,9,18,1,1,230.24,230.24,2024-07-03,0,8,,0,2024-07-19
3946,120,7,18,1,1,230.24,230.24,2024-06-07,0,8,2024-06-28,1,2024-06-26
3947,120,9,18,1,1,230.24,230.24,2024-06-14,0,4,2024-06-25,0,2024-06-30
3948,120,9,18,1,1,230.24,230.24,2024-06-14,0,2,2024-06-18,0,2024-06-30
3949,120,9,18,1,1,230.24,230.24,2024-06-08,0,2,2024-06-22,0,2024-06-24
3950,120,9,18,1,1,230.24,230.24,2024-06-08,0,1,2024-06-21,0,2024-06-24
3951,120,9,18,1,1,230.24,230.24,2024-06-19,1,8,,1,2024-07-05
3952,120,9,18,1,1,230.24,230.24,2024-06-16,0,2,2024-07-02,0,2024-07-02
3953,120,7,18,1,1,230.24,230.24,2024-07-04,0,7,,0,2024-07-23
3954,120,7,18,1,1,230.24,230.24,2024-06-18,0,2,2024-06-28,0,2024-07-07
3955,120,9,18,1,2,230.24,460.48,2024-06-08,1,2,2024-06-20,0,2024-06-24
3956,120,7,18,1,1,230.24,230.24,2024-06-15,0,1,2024-06-25,0,2024-07-04
3957,120,9,18,1,1,230.24,230.24,2024-06-11,0,2,2024-06-29,1,2024-06-27
3958,120,9,18,1,2,230.24,460.48,2024-06-17,0,1,2024-06-28,0,2024-07-03
3959,120,7,18,1,1,230.24,230.24,2024-06-15,0,2,,1,2024-07-04
3960,120,7,18,1,1,230.24,230.24,2024-07-03,0,1,,0,2024-07-22
3961,120,7,18,1,2,230.24,460.48,2024-06-12,0,2,2024-07-03,1,2024-07-01
3962,120,7,18,1,1,230.24,230.24,2024-06-07,0,2,2024-06-20,0,2024-06-26
3963,120,7,18,1,1,230.24,230.24,2024-06-30,0,2,,0,2024-07-19
3964,120,9,18,1,2,230.24,460.48,2024-07-02,0,4,,0,2024-07-18
3965,120,9,18,1,1,230.24,230.24,2024-06-23,0,3,2024-07-04,0,2024-07-09
3966,120,7,18,1,1,230.24,230.24,2024-06-27,0,3,,0,2024-07-16
3967,120,9,18,1,1,230.24,230.24,2024-06-27,1,2,,0,2024-07-13
3968,120,9,18,1,1,230.24,230.24,2024-06-12,0,7,2024-06-20,0,2024-06-28
3969,120,9,18,1,1,230.24,230.24,2024-06-17,0,2,2024-07-02,0,2024-07-03
3970,120,7,18,1,2,230.24,460.48,2024-07-02,0,7,,0,2024-07-21
3971,120,7,18,1,1,230.24,230.24,2024-06-12,0,4,2024-06-16,0,2024-07-01
3972,120,9,18,1,1,230.24,230.24,2024-06-07,0,2,2024-06-14,0,2024-06-23
3973,120,7,18,1,1,230.24,230.24,2024-06-24,0,3,,0,2024-07-13
3974,120,7,18,1,1,230.24,230.24,2024-07-04,0,2,,0,2024-07-23
3975,120,7,18,1,2,230.24,460.48,2024-06-11,0,2,2024-06-17,0,2024-06-30
3976,120,9,18,1,2,230.24,460.48,2024-06-14,0,2,,1,2024-06-30
3977,120,9,18,1,1,230.24,230.24,2024-06-12,0,7,,1,2024-06-28
3978,120,7,18,1,1,230.24,230.24,2024-06-05,0,2,2024-06-21,0,2024-06-24
3979,120,7,18,1,1,230.24,230.24,2024-07-01,0,1,,0,2024-07-20
3980,120,9,18,1,1,230.24,230.24,2024-06-16,0,2,2024-06-30,0,2024-07-02
3981,120,9,18,1,1,230.24,230.24,2024-06-09,0,1,2024-06-18,0,2024-06-25
3982,120,7,18,1,1,230.24,230.24,2024-06-14,1,1,,1,2024-07-03
3983,120,9,18,1,1,230.24,230.24,2024-06-26,0,2,,0,2024-07-12
3984,120,7,18,1,1,230.24,230.24,2024-07-01,0,5,,0,2024-07-20
3985,120,7,18,1,1,230.24,230.24,2024-06-20,0,1,,0,2024-07-09
3986,120,7,18,1,1,230.24,230.24,2024-06-21,0,7,,0,2024-07-10
3987,120,9,18,1,1,230.24,230.24,2024-06-28,0,2,,0,2024-07-14
3988,120,9,18,1,1,230.24,230.24,2024-06-10,0,7,2024-06-16,0,2024-06-26
3989,120,9,18,1,1,230.24,230.24,2024-06-18,1,1,,1,2024-07-04
3990,120,9,18,1,1,230.24,230.24,2024-06-22,0,2,2024-06-27,0,2024-07-08
3991,120,9,18,1,1,230.24,230.24,2024-06-30,1,1,,0,2024-07-16
3992,120,9,18,1,2,230.24,460.48,2024-07-03,0,2,,0,2024-07-19
3993,120,7,18,1,1,230.24,230.24,2024-06-10,0,2,2024-06-18,0,2024-06-29
3994,120,9,18,1,1,230.24,230.24,2024-06-23,0,8,2024-07-03,0,2024-07-09
3995,121,9,18,2,4,230.24,920.96,2024-06-18,0,8,2024-06-27,0,2024-07-05
3996,121,7,18,2,4,230.24,920.96,2024-06-19,1,2,2024-07-04,0,2024-07-04
3997,121,9,18,2,1,230.24,230.24,2024-06-09,0,1,2024-06-27,1,2024-06-26
3998,121,9,18,2,1,230.24,230.24,2024-06-10,1,2,2024-06-22,0,2024-06-27
3999,121,7,18,2,3,230.24,690.72,2024-06-16,1,2,2024-06-29,0,2024-07-01
4000,121,9,18,2,1,230.24,230.24,2024-06-10,1,6,2024-06-16,0,2024-06-27
4001,121,9,18,2,3,230.24,690.72,2024-06-30,0,2,,0,2024-07-17
4002,121,7,18,2,3,230.24,690.72,2024-06-09,1,8,,1,2024-06-24
4003,121,9,18,2,5,230.24,1151.2,2024-06-17,0,8,2024-06-28,0,2024-07-04
4004,121,9,18,2,4,230.24,920.96,2024-06-17,0,2,2024-06-30,0,2024-07-04
4005,121,9,18,2,3,230.24,690.72,2024-07-03,0,1,,0,2024-07-20
4006,121,9,18,2,1,230.24,230.24,2024-07-02,0,7,,0,2024-07-19
4007,121,9,18,2,4,230.24,920.96,2024-06-12,0,8,2024-06-28,0,2024-06-29
4008,122,9,18,3,4,230.24,920.96,2024-06-28,0,2,,0,2024-07-12
4009,122,7,18,3,6,230.24,1381.44,2024-06-10,0,1,,1,2024-06-27
4010,122,9,18,3,1,230.24,230.24,2024-06-18,0,4,2024-06-26,0,2024-07-02
4011,122,7,18,3,8,230.24,1841.92,2024-06-05,0,3,2024-06-16,0,2024-06-22
4012,122,9,18,3,2,230.24,460.48,2024-06-25,0,3,2024-06-28,0,2024-07-09
4013,122,7,18,3,1,230.24,230.24,2024-06-06,0,2,2024-06-19,0,2024-06-23
4014,122,7,18,3,6,230.24,1381.44,2024-07-03,0,2,,0,2024-07-20
4015,122,9,18,3,3,230.24,690.72,2024-07-02,0,7,,0,2024-07-16
4016,122,7,18,3,5,230.24,1151.2,2024-06-12,0,6,2024-06-21,0,2024-06-29
4017,122,9,18,3,1,230.24,230.24,2024-06-05,0,2,2024-06-17,0,2024-06-19
4018,122,9,18,3,5,230.24,1151.2,2024-06-25,0,8,,0,2024-07-09
4019,122,7,18,3,3,230.24,690.72,2024-06-23,0,1,,0,2024-07-10
4020,122,9,18,3,1,230.24,230.24,2024-06-22,0,2,2024-07-03,0,2024-07-06
4021,122,9,18,3,5,230.24,1151.2,2024-06-17,0,8,2024-06-21,0,2024-07-01
4022,122,9,18,3,3,230.24,690.72,2024-06-10,0,1,2024-06-18,0,2024-06-24
4023,122,9,18,3,1,230.24,230.24,2024-06-26,0,2,,0,2024-07-10
4024,122,7,18,3,2,230.24,460.48,2024-06-25,0,7,,0,2024-07-12
4025,122,9,18,3,2,230.24,460.48,2024-06-24,0,2,2024-07-01,0,2024-07-08
4026,122,9,18,3,4,230.24,920.96,2024-06-27,0,1,2024-07-03,0,2024-07-11
4027,122,9,18,3,1,230.24,230.24,2024-06-28,0,1,,0,2024-07-12
4028,122,7,18,3,12,230.24,2762.88,2024-06-30,0,4,,0,2024-07-17
4029,122,9,18,3,2,230.24,460.48,2024-06-18,0,1,2024-06-23,0,2024-07-02
4030,122,9,18,3,8,230.24,1841.92,2024-06-12,0,2,2024-06-24,0,2024-06-26
4031,122,9,18,3,3,230.24,690.72,2024-06-14,0,2,,1,2024-06-28
4032,122,7,18,3,2,230.24,460.48,2024-06-26,1,8,,0,2024-07-13
4033,122,9,18,3,3,230.24,690.72,2024-06-08,1,2,2024-06-20,0,2024-06-22
4034,122,9,18,3,2,230.24,460.48,2024-07-04,0,2,,0,2024-07-18
4035,122,7,18,3,2,230.24,460.48,2024-06-18,0,6,,1,2024-07-05
4036,122,7,18,3,2,230.24,460.48,2024-06-14,1,1,,1,2024-07-01
4037,122,9,18,3,12,230.24,2762.88,2024-06-30,0,3,,0,2024-07-14
4038,122,9,18,3,1,230.24,230.24,2024-06-14,0,6,2024-06-19,0,2024-06-28
4039,122,9,18,3,4,230.24,920.96,2024-07-01,0,6,,0,2024-07-15
4040,122,7,18,3,1,230.24,230.24,2024-06-12,0,3,2024-07-01,1,2024-06-29
4041,122,9,18,3,1,230.24,230.24,2024-06-23,0,2,,0,2024-07-07
4042,122,7,18,3,1,230.24,230.24,2024-06-08,1,1,2024-06-12,0,2024-06-25
4043,122,9,18,3,2,230.24,460.48,2024-06-11,0,2,2024-06-25,0,2024-06-25
4044,122,9,18,3,1,230.24,230.24,2024-06-10,0,1,2024-06-30,1,2024-06-24
4045,122,7,18,3,9,230.24,2072.16,2024-07-03,1,2,,0,2024-07-20
4046,122,9,18,3,2,230.24,460.48,2024-06-16,0,2,2024-06-29,0,2024-06-30
4047,122,9,18,3,4,230.24,920.96,2024-06-15,0,8,2024-06-28,0,2024-06-29
4048,122,9,18,3,7,230.24,1611.68,2024-07-04,1,5,,0,2024-07-18
4049,122,9,18,3,1,230.24,230.24,2024-06-28,1,3,2024-07-05,0,2024-07-12
4050,122,7,18,3,1,230.24,230.24,2024-06-12,1,2,,1,2024-06-29
4051,123,9,18,4,1,230.24,230.24,2024-06-06,0,1,2024-06-21,0,2024-06-21
4052,123,7,18,4,1,230.24,230.24,2024-06-09,0,4,2024-07-01,1,2024-06-28
4053,123,7,18,4,1,230.24,230.24,2024-06-16,0,2,2024-06-30,0,2024-07-05
4054,123,9,18,4,1,230.24,230.24,2024-06-29,0,8,,0,2024-07-14
4055,123,9,18,4,1,230.24,230.24,2024-06-26,0,1,,0,2024-07-11
4056,123,9,18,4,1,230.24,230.24,2024-06-29,0,6,,0,2024-07-14
4057,123,7,18,4,1,230.24,230.24,2024-06-26,0,2,,0,2024-07-15
4058,123,7,18,4,1,230.24,230.24,2024-06-29,0,4,,0,2024-07-18
4059,123,9,18,4,1,230.24,230.24,2024-06-14,0,2,2024-06-29,0,2024-06-29
4060,123,7,18,4,1,230.24,230.24,2024-06-26,0,2,,0,2024-07-15
4061,123,7,18,4,1,230.24,230.24,2024-06-20,0,3,2024-06-27,0,2024-07-09
4062,123,7,18,4,1,230.24,230.24,2024-06-22,0,2,2024-07-04,0,2024-07-11
4063,123,7,18,4,1,230.24,230.24,2024-06-12,0,4,2024-06-24,0,2024-07-01
4064,123,9,18,4,1,230.24,230.24,2024-06-06,0,3,2024-06-14,0,2024-06-21
4065,123,9,18,4,1,230.24,230.24,2024-06-29,0,4,,0,2024-07-14
4066,123,9,18,4,1,230.24,230.24,2024-06-10,0,6,,1,2024-06-25
4067,124,7,18,5,8,230.24,1841.92,2024-07-03,0,3,,0,2024-07-21
4068,124,9,18,5,3,230.24,690.72,2024-06-28,0,2,,0,2024-07-22
4069,124,9,18,5,2,230.24,460.48,2024-06-25,0,4,,0,2024-07-19
4070,124,7,18,5,4,230.24,920.96,2024-06-16,0,8,2024-06-29,0,2024-07-04
4071,124,9,18,5,7,230.24,1611.68,2024-06-05,0,8,2024-06-30,1,2024-06-29
4072,124,7,18,5,26,230.24,5986.24,2024-06-11,0,2,2024-06-24,0,2024-06-29
4073,124,7,18,5,2,230.24,460.48,2024-06-16,1,7,2024-07-05,1,2024-07-04
4074,124,7,18,5,3,230.24,690.72,2024-06-06,0,6,2024-06-15,0,2024-06-24
4075,124,9,18,5,3,230.24,690.72,2024-06-10,0,1,,1,2024-07-04
4076,124,9,18,5,2,230.24,460.48,2024-07-04,1,6,,0,2024-07-28
4077,124,9,18,5,2,230.24,460.48,2024-06-15,0,2,2024-06-30,0,2024-07-09
4078,124,7,18,5,9,230.24,2072.16,2024-07-04,1,2,,0,2024-07-22
4079,125,9,18,6,11,230.24,2532.64,2024-06-29,0,2,,0,2024-07-15
4080,125,7,18,6,10,230.24,2302.4,2024-06-11,0,1,2024-06-30,1,2024-06-29
4081,125,9,18,6,2,230.24,460.48,2024-06-29,1,4,,0,2024-07-15
4082,125,7,18,6,24,230.24,5525.76,2024-06-25,0,2,2024-07-02,0,2024-07-13
4083,125,7,18,6,15,230.24,3453.6,2024-06-26,0,1,,0,2024-07-14
4084,125,9,18,6,12,230.24,2762.88,2024-06-10,0,2,2024-06-26,0,2024-06-26
4085,125,9,18,6,2,230.24,460.48,2024-07-02,0,2,,0,2024-07-18
4086,126,7,18,7,3,230.24,690.72,2024-06-13,0,2,2024-06-20,0,2024-07-01
4087,126,9,18,7,1,230.24,230.24,2024-06-09,0,2,2024-07-02,1,2024-06-25
4088,126,7,18,7,1,230.24,230.24,2024-06-18,0,2,,0,2024-07-06
4089,126,9,18,7,2,230.24,460.48,2024-06-21,0,1,,0,2024-07-07
4090,126,9,18,7,1,230.24,230.24,2024-06-21,0,1,,0,2024-07-07
4091,126,7,18,7,2,230.24,460.48,2024-06-27,0,2,,0,2024-07-15
4092,126,9,18,7,4,230.24,920.96,2024-07-04,0,7,,0,2024-07-20
4093,126,9,18,7,2,230.24,460.48,2024-06-21,0,2,,0,2024-07-07
4094,126,7,18,7,2,230.24,460.48,2024-06-05,0,1,,1,2024-06-23
4095,126,9,18,7,1,230.24,230.24,2024-06-28,0,2,,0,2024-07-14
4096,126,7,18,7,2,230.24,460.48,2024-06-17,0,2,2024-07-03,0,2024-07-05
4097,126,9,18,7,2,230.24,460.48,2024-06-28,0,2,,0,2024-07-14
4098,126,7,18,7,2,230.24,460.48,2024-06-08,0,1,,1,2024-06-26
4099,126,7,18,7,1,230.24,230.24,2024-06-19,0,8,2024-07-01,0,2024-07-07
4100,126,7,18,7,4,230.24,920.96,2024-06-30,0,4,,0,2024-07-18
4101,126,7,18,7,1,230.24,230.24,2024-06-29,1,2,,0,2024-07-17
4102,126,7,18,7,2,230.24,460.48,2024-06-10,1,2,,1,2024-06-28
4103,126,9,18,7,3,230.24,690.72,2024-06-18,0,4,2024-06-30,0,2024-07-04
4104,126,7,18,7,1,230.24,230.24,2024-06-13,0,2,2024-07-02,1,2024-07-01
4105,126,9,18,7,2,230.24,460.48,2024-06-14,0,2,,1,2024-06-30
4106,126,9,18,7,1,230.24,230.24,2024-06-17,0,2,2024-06-26,0,2024-07-03
4107,126,9,18,7,1,230.24,230.24,2024-06-12,0,2,2024-06-23,0,2024-06-28
4108,126,9,18,7,1,230.24,230.24,2024-06-13,0,2,2024-06-23,0,2024-06-29
4109,126,9,18,7,1,230.24,230.24,2024-06-23,0,7,,0,2024-07-09
4110,126,9,18,7,3,230.24,690.72,2024-06-26,0,1,,0,2024-07-12
4111,126,7,18,7,6,230.24,1381.44,2024-06-27,0,7,,0,2024-07-15
4112,126,9,18,7,1,230.24,230.24,2024-06-12,0,2,2024-06-21,0,2024-06-28
4113,126,7,18,7,4,230.24,920.96,2024-06-07,1,2,,1,2024-06-25
4114,126,7,18,7,1,230.24,230.24,2024-06-18,0,1,2024-07-02,0,2024-07-06
4115,126,9,18,7,1,230.24,230.24,2024-06-25,0,8,,0,2024-07-11
4116,126,7,18,7,1,230.24,230.24,2024-06-25,0,2,2024-07-04,0,2024-07-13
4117,126,9,18,7,2,230.24,460.48,2024-07-03,1,1,,0,2024-07-19
4118,126,9,18,7,1,230.24,230.24,2024-06-08,0,7,2024-06-22,0,2024-06-24
4119,126,9,18,7,1,230.24,230.24,2024-06-20,1,4,,0,2024-07-06
4120,126,7,18,7,1,230.24,230.24,2024-06-20,0,2,2024-06-27,0,2024-07-08
4121,126,9,18,7,2,230.24,460.48,2024-06-11,0,8,2024-06-25,0,2024-06-27
4122,126,9,18,7,1,230.24,230.24,2024-06-12,0,4,2024-06-24,0,2024-06-28
4123,127,9,19,1,1,840.67,840.67,2024-06-14,0,2,2024-06-26,0,2024-07-02
4124,127,5,19,1,1,840.67,840.67,2024-06-18,1,2,,1,2024-06-28
4125,127,9,19,1,2,840.67,1681.34,2024-06-12,1,8,2024-06-30,0,2024-06-30
4126,127,10,19,1,1,840.67,840.67,2024-06-06,0,2,2024-06-10,0,2024-06-13
4127,127,9,19,1,1,840.67,840.67,2024-06-25,0,2,,0,2024-07-13
4128,127,9,19,1,1,840.67,840.67,2024-06-19,0,2,2024-06-28,0,2024-07-07
4129,127,10,19,1,1,840.67,840.67,2024-07-03,0,1,,0,2024-07-10
4130,127,9,19,1,1,840.67,840.67,2024-07-04,0,2,,0,2024-07-22
4131,127,9,19,1,1,840.67,840.67,2024-06-21,0,2,,0,2024-07-09
4132,127,9,19,1,1,840.67,840.67,2024-06-09,0,3,2024-06-26,0,2024-06-27
4133,127,5,19,1,1,840.67,840.67,2024-06-29,0,1,,0,2024-07-09
4134,127,5,19,1,1,840.67,840.67,2024-06-16,1,5,,1,2024-06-26
4135,127,9,19,1,1,840.67,840.67,2024-06-20,0,8,,0,2024-07-08
4136,127,9,19,1,1,840.67,840.67,2024-06-26,0,6,,0,2024-07-14
4137,127,5,19,1,1,840.67,840.67,2024-06-26,0,7,,0,2024-07-06
4138,127,9,19,1,1,840.67,840.67,2024-06-12,0,2,2024-06-23,0,2024-06-30
4139,127,10,19,1,1,840.67,840.67,2024-06-18,0,1,2024-06-25,0,2024-06-25
4140,127,5,19,1,1,840.67,840.67,2024-07-04,0,6,,0,2024-07-14
4141,127,9,19,1,1,840.67,840.67,2024-06-25,1,7,,0,2024-07-13
4142,127,5,19,1,1,840.67,840.67,2024-06-06,0,8,2024-06-16,0,2024-06-16
4143,127,9,19,1,1,840.67,840.67,2024-06-20,0,2,,0,2024-07-08
4144,127,9,19,1,1,840.67,840.67,2024-06-21,0,2,2024-07-05,0,2024-07-09
4145,127,9,19,1,1,840.67,840.67,2024-06-23,0,8,,0,2024-07-11
4146,127,5,19,1,1,840.67,840.67,2024-06-26,1,2,,0,2024-07-06
4147,127,5,19,1,1,840.67,840.67,2024-07-01,1,2,,0,2024-07-11
4148,127,10,19,1,1,840.67,840.67,2024-06-29,0,2,,0,2024-07-06
4149,127,9,19,1,1,840.67,840.67,2024-07-03,0,2,,0,2024-07-21
4150,127,10,19,1,1,840.67,840.67,2024-06-08,1,3,,1,2024-06-15
4151,127,5,19,1,1,840.67,840.67,2024-06-22,0,2,2024-06-28,0,2024-07-02
4152,127,10,19,1,1,840.67,840.67,2024-06-09,0,2,,1,2024-06-16
4153,127,9,19,1,1,840.67,840.67,2024-07-01,1,2,,0,2024-07-19
4154,127,9,19,1,1,840.67,840.67,2024-06-19,0,2,2024-06-29,0,2024-07-07
4155,127,9,19,1,1,840.67,840.67,2024-06-21,0,8,,0,2024-07-09
4156,127,9,19,1,1,840.67,840.67,2024-06-11,0,3,2024-06-21,0,2024-06-29
4157,127,5,19,1,1,840.67,840.67,2024-06-09,0,2,2024-06-13,0,2024-06-19
4158,127,5,19,1,1,840.67,840.67,2024-06-21,0,1,,1,2024-07-01
4159,127,9,19,1,1,840.67,840.67,2024-06-11,0,6,2024-06-25,0,2024-06-29
4160,128,10,19,2,1,840.67,840.67,2024-06-18,0,7,2024-06-26,0,2024-07-11
4161,128,10,19,2,2,840.67,1681.34,2024-06-16,0,8,,0,2024-07-09
4162,128,10,19,2,1,840.67,840.67,2024-06-10,1,8,,1,2024-07-03
4163,128,5,19,2,1,840.67,840.67,2024-07-01,0,6,,0,2024-07-19
4164,128,5,19,2,1,840.67,840.67,2024-06-15,0,8,2024-07-02,0,2024-07-03
4165,128,5,19,2,1,840.67,840.67,2024-06-22,0,1,,0,2024-07-10
4166,128,9,19,2,3,840.67,2522.01,2024-06-27,0,4,2024-07-04,0,2024-07-13
4167,128,9,19,2,1,840.67,840.67,2024-06-14,0,1,2024-06-20,0,2024-06-30
4168,128,9,19,2,1,840.67,840.67,2024-06-10,0,1,2024-06-28,1,2024-06-26
4169,128,9,19,2,1,840.67,840.67,2024-06-17,0,7,2024-07-01,0,2024-07-03
4170,128,9,19,2,1,840.67,840.67,2024-06-21,1,8,,0,2024-07-07
4171,128,10,19,2,1,840.67,840.67,2024-06-09,0,8,2024-06-26,0,2024-07-02
4172,128,5,19,2,5,840.67,4203.35,2024-06-09,0,7,2024-06-27,0,2024-06-27
4173,128,9,19,2,6,840.67,5044.02,2024-06-05,0,8,2024-06-18,0,2024-06-21
4174,128,9,19,2,3,840.67,2522.01,2024-07-04,0,7,,0,2024-07-20
4175,128,9,19,2,1,840.67,840.67,2024-06-26,0,8,,0,2024-07-12
4176,128,5,19,2,1,840.67,840.67,2024-06-23,0,8,2024-07-02,0,2024-07-11
4177,128,9,19,2,1,840.67,840.67,2024-06-11,0,7,2024-06-19,0,2024-06-27
4178,128,5,19,2,1,840.67,840.67,2024-06-28,0,2,,0,2024-07-16
4179,128,10,19,2,2,840.67,1681.34,2024-06-13,1,8,2024-06-22,0,2024-07-06
4180,128,10,19,2,2,840.67,1681.34,2024-06-30,0,8,,0,2024-07-23
